shot_id_number,is_goal,remaining_min,power_of_shot,knockout_match,distance_of_shot,game_season,area_of_shot,shot_basics,range_of_shot,home/away,type_of_shot
4598.0,0.0,11.2,4.0,0,41.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
4599.0,0.0,10.5,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4600.0,1.0,9.5,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
4601.0,1.0,5.47,3.0,0,37.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
4602.0,1.0,3.02,4.0,0,28.0,2002-03,Left Side(L),Goal Line,8-16 ft.,0,Shot - 3
4603.0,0.0,5.17,4.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
4604.0,0.0,0.45,4.0,0,34.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 53
4605.0,1.0,9.92,3.0,0,45.0,2002-03,Left Side Center(LC),Penalty Spot,Less Than 8 ft.,0,Shot - 3
4606.0,0.0,9.48,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4607.0,0.0,9.35,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4608.0,1.0,8.67,1.0,0,46.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
4609.0,1.0,6.53,1.0,0,36.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
4610.0,,3.43,1.0,0,40.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 26
4611.0,1.0,1.05,1.0,0,36.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 36
4612.0,1.0,0.47,1.0,0,39.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 1
4613.0,0.0,11.67,2.0,0,37.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4614.0,0.0,4.47,2.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4615.0,,4.9,2.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 5
4616.0,0.0,5.92,2.0,0,40.0,2002-03,Center(C),Mid Range,16-24 ft.,0,Shot - 3
4617.0,,0.05,2.0,0,41.0,2002-03,Center(C),Mid Range,16-24 ft.,0,Shot - 3
4618.0,0.0,9.27,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4619.0,,5.48,3.0,0,44.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
4620.0,,3.85,3.0,0,33.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 15
4621.0,0.0,3.25,3.0,0,34.0,2002-03,Center(C),Mid Range,8-16 ft.,0,shot - 11
4622.0,0.0,10.85,4.0,0,36.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4623.0,0.0,10.12,4.0,0,35.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 19
4624.0,0.0,9.37,4.0,0,33.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
4625.0,,7.45,4.0,0,31.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 44
4626.0,,4.38,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4627.0,0.0,2.85,4.0,0,30.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 6
4628.0,0.0,5.75,1.0,0,40.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
4629.0,0.0,10.63,1.0,0,32.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
4630.0,0.0,8.53,1.0,0,28.0,2002-03,Right Side(R),Goal Line,8-16 ft.,0,shot - 8
4631.0,0.0,8.3,1.0,0,37.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 41
4632.0,1.0,6.27,1.0,0,35.0,2002-03,Left Side(L),Goal Line,8-16 ft.,0,shot - 36
4633.0,1.0,4.13,1.0,0,40.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 5
4634.0,1.0,3.87,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4635.0,,2.82,1.0,0,37.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4636.0,,2.47,1.0,0,40.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 13
4637.0,1.0,1.57,1.0,0,37.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 24
4638.0,0.0,0.58,1.0,0,47.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
4639.0,1.0,1.32,2.0,0,39.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 44
4640.0,0.0,0.47,2.0,0,33.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
4641.0,,10.52,3.0,0,40.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4642.0,0.0,8.57,3.0,0,38.0,2002-03,Center(C),Mid Range,16-24 ft.,0,shot - 23
4643.0,0.0,8.47,3.0,0,31.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
4644.0,0.0,5.65,3.0,0,39.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 10
4645.0,1.0,5.18,3.0,0,45.0,2002-03,Center(C),Penalty Spot,Less Than 8 ft.,0,shot - 2
4646.0,0.0,10.47,4.0,0,39.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 45
4647.0,,9.17,4.0,0,38.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4648.0,1.0,7.37,4.0,0,39.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 43
4649.0,0.0,5.53,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4650.0,,2.45,4.0,0,41.0,2002-03,Center(C),Mid Range,16-24 ft.,0,shot - 33
4651.0,1.0,1.82,4.0,0,33.0,2002-03,Left Side(L),Mid Range,8-16 ft.,0,shot - 44
4652.0,0.0,7.6,1.0,0,41.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 36
4653.0,,5.47,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
4654.0,1.0,3.3,1.0,0,37.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
4655.0,0.0,8.63,2.0,0,31.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 24
4656.0,1.0,3.0,2.0,0,28.0,2002-03,Right Side(R),Goal Line,8-16 ft.,0,shot - 36
4657.0,0.0,0.07,2.0,0,45.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
4658.0,,9.35,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4659.0,0.0,7.1,3.0,0,34.0,2002-03,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
4660.0,,4.53,3.0,0,33.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 36
4661.0,0.0,3.83,3.0,0,40.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
4662.0,0.0,1.47,3.0,0,35.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4663.0,1.0,11.78,4.0,0,37.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,shot - 45
4664.0,0.0,11.02,4.0,0,46.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 10
4665.0,,0.6,4.0,0,35.0,2002-03,Left Side(L),Goal Line,8-16 ft.,0,Shot - 3
4666.0,0.0,8.18,1.0,0,42.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 25
4667.0,0.0,2.83,1.0,0,40.0,2002-03,Center(C),Mid Range,16-24 ft.,0,Shot - 3
4668.0,,0.78,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
4669.0,,0.18,1.0,0,47.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 56
4670.0,,4.13,2.0,0,29.0,2002-03,Center(C),Goal Line,8-16 ft.,0,Shot - 3
4671.0,1.0,2.93,2.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4672.0,0.0,1.47,2.0,0,27.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
4673.0,0.0,11.43,3.0,0,46.0,2002-03,Center(C),Penalty Spot,24+ ft.,0,shot - 50
4674.0,,5.88,3.0,0,34.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 17
4675.0,,0.63,3.0,0,38.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
4676.0,,0.0,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4677.0,1.0,11.75,4.0,0,40.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
4678.0,1.0,10.48,3.0,0,37.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 54
4679.0,,10.1,4.0,0,28.0,2002-03,Right Side(R),Goal Line,8-16 ft.,0,shot - 33
4680.0,,4.17,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
4681.0,1.0,2.93,4.0,0,36.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,shot - 31
4682.0,0.0,11.02,1.0,0,35.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
4683.0,0.0,8.22,1.0,0,35.0,2002-03,Right Side(R),Mid Range,Less Than 8 ft.,0,shot - 15
4684.0,0.0,8.13,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 49
4685.0,0.0,8.1,1.0,0,27.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
4686.0,,4.22,1.0,0,31.0,2002-03,Left Side(L),Mid Range,8-16 ft.,0,shot - 54
4687.0,0.0,3.92,1.0,0,26.0,2002-03,Center(C),Mid Range,Less Than 8 ft.,0,Shot - 3
4688.0,0.0,2.77,1.0,0,40.0,2002-03,Center(C),Mid Range,16-24 ft.,0,Shot - 3
4689.0,0.0,1.43,1.0,0,46.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
4690.0,,9.53,2.0,0,39.0,2002-03,Center(C),Mid Range,16-24 ft.,0,Shot - 3
4691.0,1.0,4.85,2.0,0,42.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 24
4692.0,1.0,1.53,2.0,0,27.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,shot - 49
4693.0,0.0,0.57,2.0,0,42.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 23
4694.0,0.0,10.85,3.0,0,43.0,2002-03,Right Side(R),Right Corner,24+ ft.,0,shot - 33
4695.0,1.0,8.67,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4696.0,0.0,8.22,3.0,0,42.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
4697.0,0.0,7.13,3.0,0,33.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 33
4698.0,0.0,7.05,3.0,0,25.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
4699.0,,6.98,3.0,0,40.0,2002-03,Left Side Center(LC),Mid Range,Less Than 8 ft.,0,Shot - 3
4700.0,1.0,4.63,3.0,0,40.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,shot - 10
4701.0,0.0,2.82,3.0,0,43.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,shot - 36
4702.0,1.0,0.95,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
4703.0,1.0,0.37,3.0,0,36.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4704.0,0.0,11.25,4.0,0,38.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 7
4705.0,0.0,10.23,4.0,0,35.0,2002-03,Right Side(R),Goal Line,8-16 ft.,0,Shot - 3
4706.0,1.0,9.58,3.0,0,39.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
4707.0,1.0,8.47,4.0,0,44.0,2002-03,Left Side Center(LC),Penalty Spot,Less Than 8 ft.,0,Shot - 3
4708.0,0.0,4.78,4.0,0,38.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4709.0,1.0,2.13,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4710.0,0.0,0.67,4.0,0,47.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 23
4711.0,,0.57,4.0,0,45.0,2002-03,Center(C),Penalty Spot,24+ ft.,0,shot - 25
4712.0,0.0,11.08,1.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 40
4713.0,,8.02,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
4714.0,1.0,7.52,1.0,0,27.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,1,shot - 44
4715.0,0.0,11.12,2.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
4716.0,0.0,10.43,2.0,0,46.0,2002-03,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
4717.0,0.0,9.68,2.0,0,34.0,2002-03,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
4718.0,,11.78,4.0,0,41.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
4719.0,0.0,11.07,4.0,0,42.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
4720.0,0.0,9.72,4.0,0,35.0,2002-03,Right Side(R),Mid Range,8-16 ft.,1,shot - 22
4721.0,,7.95,4.0,0,38.0,2002-03,Right Side(R),Mid Range,16-24 ft.,1,shot - 40
4722.0,,1.95,4.0,0,38.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 7
4723.0,0.0,9.97,1.0,0,38.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 36
4724.0,,5.1,1.0,0,37.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4725.0,0.0,5.67,1.0,0,22.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
4726.0,0.0,2.55,1.0,0,22.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4727.0,1.0,0.85,1.0,0,39.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
4728.0,0.0,5.5,1.0,0,36.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
4729.0,0.0,10.53,2.0,0,57.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 39
4730.0,,10.38,2.0,0,22.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
4731.0,,9.88,2.0,0,34.0,2002-03,Left Side(L),Mid Range,8-16 ft.,0,shot - 19
4732.0,0.0,8.47,2.0,0,42.0,2002-03,Center(C),Mid Range,16-24 ft.,0,Shot - 3
4733.0,,2.93,2.0,0,28.0,2002-03,Left Side(L),Mid Range,8-16 ft.,0,shot - 15
4734.0,0.0,1.35,2.0,0,34.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 46
4735.0,,11.47,3.0,0,45.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 41
4736.0,1.0,11.32,3.0,0,29.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 38
4737.0,0.0,9.0,3.0,0,23.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4738.0,1.0,8.47,3.0,0,25.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,shot - 26
4739.0,,8.08,3.0,0,24.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 4
4740.0,1.0,4.27,3.0,0,24.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 4
4741.0,0.0,3.38,3.0,0,23.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4742.0,0.0,2.45,3.0,0,34.0,2002-03,Left Side(L),Mid Range,8-16 ft.,0,shot - 46
4743.0,,5.47,3.0,0,45.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
4744.0,1.0,6.4,4.0,0,43.0,2002-03,Right Side(R),Right Corner,24+ ft.,0,shot - 53
4745.0,,5.18,4.0,0,30.0,2002-03,Left Side(L),Mid Range,8-16 ft.,0,shot - 16
4746.0,,4.65,4.0,0,26.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
4747.0,,3.92,4.0,0,42.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 36
4748.0,,3.15,3.0,0,35.0,2002-03,Center(C),Goal Line,8-16 ft.,0,shot - 47
4749.0,1.0,2.83,4.0,0,22.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
4750.0,0.0,1.78,4.0,0,44.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
4751.0,0.0,0.47,4.0,0,35.0,2002-03,Left Side(L),Left Corner,24+ ft.,0,shot - 3
4752.0,1.0,0.33,4.0,0,24.0,2002-03,Center(C),Mid Range,Less Than 8 ft.,0,shot - 4
4753.0,0.0,10.9,3.0,0,36.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4754.0,1.0,8.47,1.0,0,46.0,2002-03,Center(C),Penalty Spot,24+ ft.,0,shot - 41
4755.0,0.0,6.57,1.0,0,39.0,2002-03,Center(C),Mid Range,16-24 ft.,0,shot - 17
4756.0,1.0,4.55,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 32
4757.0,1.0,3.5,1.0,0,35.0,2002-03,Center(C),Goal Line,8-16 ft.,0,shot - 15
4758.0,0.0,0.48,1.0,0,34.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 22
4759.0,0.0,0.0,1.0,0,61.0,2002-03,Mid Ground(MG),Penalty Spot,Back Court Shot,0,shot - 0
4760.0,0.0,10.45,2.0,0,35.0,2002-03,Center(C),Goal Line,8-16 ft.,0,shot - 36
4761.0,,8.28,2.0,0,37.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,shot - 36
4762.0,,10.55,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4763.0,,9.25,3.0,0,39.0,2002-03,Center(C),Mid Range,16-24 ft.,0,Shot - 3
4764.0,1.0,8.68,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4765.0,0.0,11.7,3.0,0,38.0,2002-03,Right Side(R),Mid Range,Less Than 8 ft.,0,Shot - 3
4766.0,0.0,10.12,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
4767.0,1.0,9.75,4.0,0,36.0,2002-03,Center(C),Mid Range,16-24 ft.,0,Shot - 3
4768.0,1.0,8.28,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
4769.0,,7.85,3.0,0,41.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 36
4770.0,1.0,7.27,4.0,0,45.0,2002-03,Left Side Center(LC),Mid Range,24+ ft.,0,Shot - 3
4771.0,,6.7,4.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 30
4772.0,1.0,5.0,4.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 32
4773.0,0.0,4.33,4.0,0,35.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
4774.0,,7.42,1.0,0,26.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
4775.0,1.0,10.53,2.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4776.0,0.0,7.85,3.0,0,39.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
4777.0,1.0,7.28,2.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
4778.0,0.0,5.52,2.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4779.0,0.0,5.87,2.0,0,38.0,2002-03,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
4780.0,0.0,4.68,2.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 55
4781.0,1.0,3.47,2.0,0,35.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 26
4782.0,0.0,0.28,2.0,0,26.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,shot - 0
4783.0,0.0,10.95,3.0,0,32.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 15
4784.0,,8.8,3.0,0,39.0,2002-03,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
4785.0,0.0,8.38,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4786.0,1.0,6.15,3.0,0,33.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 38
4787.0,0.0,5.0,3.0,0,42.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
4788.0,1.0,1.92,3.0,0,26.0,2002-03,Center(C),Goal Line,Less Than 8 ft.,0,shot - 44
4789.0,1.0,0.73,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
4790.0,0.0,11.25,4.0,0,28.0,2002-03,Right Side(R),Goal Line,8-16 ft.,0,shot - 15
4791.0,1.0,8.5,4.0,0,40.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
4792.0,0.0,6.2,4.0,0,31.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,shot - 15
4793.0,1.0,5.68,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,shot - 56
4794.0,,5.1,4.0,0,39.0,2002-03,Center(C),Mid Range,16-24 ft.,0,shot - 36
4795.0,0.0,3.48,4.0,0,35.0,2002-03,Center(C),Goal Line,8-16 ft.,0,Shot - 3
4796.0,1.0,10.67,1.0,0,40.0,2002-03,Right Side(R),Mid Range,16-24 ft.,1,Shot - 3
4797.0,,5.58,1.0,0,39.0,2002-03,Center(C),Mid Range,16-24 ft.,1,Shot - 3
4798.0,1.0,6.98,1.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
4799.0,1.0,2.7,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
4800.0,1.0,2.47,1.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 36
4801.0,,5.47,1.0,0,36.0,2002-03,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
4802.0,0.0,5.47,1.0,0,47.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
4803.0,1.0,0.55,1.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
4804.0,,0.0,1.0,0,46.0,2002-03,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
4805.0,1.0,11.78,2.0,0,42.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
4806.0,1.0,11.4,2.0,0,46.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 37
4807.0,1.0,10.1,2.0,0,43.0,2002-03,Left Side(L),Left Corner,Less Than 8 ft.,1,shot - 34
4808.0,1.0,9.0,2.0,0,46.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 44
4809.0,1.0,5.88,2.0,0,44.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 9
4810.0,1.0,5.07,2.0,0,47.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 48
4811.0,1.0,4.75,2.0,0,38.0,2002-03,Center(C),Mid Range,16-24 ft.,1,Shot - 3
4812.0,0.0,4.1,2.0,0,46.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 37
4813.0,0.0,1.73,2.0,0,28.0,2002-03,Right Side(R),Mid Range,Less Than 8 ft.,1,Shot - 3
4814.0,0.0,1.23,2.0,0,46.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 36
4815.0,0.0,11.07,3.0,0,38.0,2002-03,Left Side(L),Mid Range,16-24 ft.,1,Shot - 3
4816.0,1.0,6.85,3.0,0,46.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
4817.0,0.0,4.47,3.0,0,46.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
4818.0,0.0,4.2,3.0,0,28.0,2002-03,Center(C),Goal Line,8-16 ft.,1,shot - 35
4819.0,0.0,2.57,3.0,0,28.0,2002-03,Center(C),Goal Line,8-16 ft.,1,shot - 36
4820.0,,2.35,3.0,0,28.0,2002-03,Center(C),Goal Line,8-16 ft.,1,Shot - 3
4821.0,0.0,0.7,3.0,0,34.0,2002-03,Right Side(R),Mid Range,Less Than 8 ft.,1,Shot - 3
4822.0,0.0,5.0,4.0,0,35.0,2002-03,Right Side(R),Mid Range,8-16 ft.,1,shot - 36
4823.0,0.0,3.47,4.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
4824.0,0.0,2.62,4.0,0,37.0,2002-03,Center(C),Mid Range,16-24 ft.,1,shot - 7
4825.0,0.0,4.33,1.0,0,35.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
4826.0,1.0,0.95,1.0,0,45.0,2002-03,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
4827.0,0.0,10.35,2.0,0,37.0,2002-03,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
4828.0,0.0,9.22,2.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 15
4829.0,0.0,8.28,2.0,0,31.0,2002-03,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
4830.0,0.0,11.28,3.0,0,34.0,2002-03,Left Side(L),Mid Range,8-16 ft.,0,shot - 22
4831.0,1.0,10.3,3.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
4832.0,1.0,9.3,3.0,0,45.0,2002-03,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
4833.0,,8.23,3.0,0,45.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 55
4834.0,,3.65,3.0,0,46.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 39
4835.0,0.0,0.47,3.0,0,47.0,2002-03,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
4836.0,1.0,0.0,3.0,0,20.0,2002-03,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
4837.0,0.0,9.9,4.0,0,44.0,2002-03,Right Side(R),Right Corner,24+ ft.,0,Shot - 3
